city_id,city_name,species_name,season_code,present_in_city
1123,Ciudad del Este,Columbina squammata,1,false
1123,Ciudad del Este,Leptotila rufaxilla,1,false
1123,Ciudad del Este,Leptotila verreauxi,1,false
1123,Ciudad del Este,Patagioenas cayennensis,1,false
1123,Ciudad del Este,Patagioenas maculosa,1,false
1123,Ciudad del Este,Patagioenas picazuro,1,false
1123,Ciudad del Este,Patagioenas speciosa,1,false
1123,Ciudad del Este,Zenaida auriculata,1,true
1123,Ciudad del Este,Geotrygon violacea,1,false
2147,Leiden,Columba livia,1,true
2147,Leiden,Streptopelia decaocto,1,true
2147,Leiden,Columba oenas,1,false
2147,Leiden,Columba palumbus,1,true
6499,Jamnagar,Columba livia,1,true
6499,Jamnagar,Streptopelia decaocto,1,true
6499,Jamnagar,Streptopelia tranquebarica,1,false
6499,Jamnagar,Treron phoenicopterus,1,false
6499,Jamnagar,Spilopelia suratensis,1,false
6499,Jamnagar,Spilopelia senegalensis,1,false
6755,Udaipur,Columba livia,1,true
6755,Udaipur,Streptopelia decaocto,1,true
6755,Udaipur,Streptopelia tranquebarica,1,true
6755,Udaipur,Treron phoenicopterus,1,false
6755,Udaipur,Spilopelia suratensis,1,false
6755,Udaipur,Spilopelia senegalensis,1,false
3684,Johannesburg,Oena capensis,1,false
3684,Johannesburg,Columba arquatrix,1,true
3684,Johannesburg,Streptopelia semitorquata,1,true
3684,Johannesburg,Columba guinea,1,true
3684,Johannesburg,Spilopelia senegalensis,1,false
3684,Johannesburg,Streptopelia capicola,1,true
101,Portland,Zenaida macroura,1,true
8549,Tiruvannamalai,Columba livia,1,true
8549,Tiruvannamalai,Streptopelia decaocto,1,false
8549,Tiruvannamalai,Treron phoenicopterus,1,false
8549,Tiruvannamalai,Ducula aenea,1,false
8549,Tiruvannamalai,Treron bicinctus,1,false
8549,Tiruvannamalai,Spilopelia suratensis,1,false
8549,Tiruvannamalai,Spilopelia senegalensis,1,false
870,Kitchener,Zenaida macroura,1,true
3430,Athens,Streptopelia decaocto,1,true
3430,Athens,Columba oenas,1,false
3686,Moscow,Columba livia,1,true
3686,Moscow,Streptopelia decaocto,1,false
5734,Kuwait City,Columba livia,1,true
5734,Kuwait City,Streptopelia decaocto,1,true
5734,Kuwait City,Spilopelia senegalensis,1,false
7014,Nashik,Columba livia,1,true
7014,Nashik,Streptopelia decaocto,1,false
7014,Nashik,Streptopelia tranquebarica,1,false
7014,Nashik,Treron phoenicopterus,1,false
7014,Nashik,Columba elphinstonii,1,false
7014,Nashik,Streptopelia orientalis,1,false
7014,Nashik,Treron affinis,1,false
7014,Nashik,Spilopelia suratensis,1,false
7014,Nashik,Spilopelia senegalensis,1,false
1639,Seville,Columba livia,1,true
1639,Seville,Streptopelia decaocto,1,true
1639,Seville,Columba oenas,1,false
1639,Seville,Columba palumbus,1,true
9063,Kandy,Columba livia,1,true
9063,Kandy,Streptopelia decaocto,1,false
9063,Kandy,Chalcophaps indica,1,false
9063,Kandy,Treron phoenicopterus,1,false
9063,Kandy,Columba torringtoniae,1,false
9063,Kandy,Ducula aenea,1,false
9063,Kandy,Treron bicinctus,1,false
9063,Kandy,Treron pompadora,1,true
9063,Kandy,Spilopelia suratensis,1,false
361,Tegucigalpa,Columbina passerina,1,false
361,Tegucigalpa,Columbina inca,1,true
361,Tegucigalpa,Columbina talpacoti,1,true
361,Tegucigalpa,Zenaida asiatica,1,true
361,Tegucigalpa,Paraclaravis mondetoura,1,false
361,Tegucigalpa,Leptotila verreauxi,1,false
361,Tegucigalpa,Patagioenas fasciata,1,false
361,Tegucigalpa,Patagioenas flavirostris,1,true
361,Tegucigalpa,Zentrygon albifacies,1,false
5995,Al Ghubra,Columba livia,1,true
5995,Al Ghubra,Streptopelia decaocto,1,true
5995,Al Ghubra,Spilopelia senegalensis,1,false
8299,Rajapalaiyam,Columba livia,1,true
8299,Rajapalaiyam,Streptopelia decaocto,1,false
8299,Rajapalaiyam,Chalcophaps indica,1,false
8299,Rajapalaiyam,Treron phoenicopterus,1,false
8299,Rajapalaiyam,Columba elphinstonii,1,false
8299,Rajapalaiyam,Ducula aenea,1,false
8299,Rajapalaiyam,Ducula cuprea,1,false
8299,Rajapalaiyam,Streptopelia orientalis,1,false
8299,Rajapalaiyam,Treron affinis,1,false
8299,Rajapalaiyam,Treron bicinctus,1,false
8299,Rajapalaiyam,Spilopelia suratensis,1,false
8299,Rajapalaiyam,Spilopelia senegalensis,1,false
12141,Guangzhou,Chalcophaps indica,1,false
12141,Guangzhou,Streptopelia tranquebarica,1,false
12141,Guangzhou,Ducula aenea,1,false
12141,Guangzhou,Spilopelia chinensis,1,false
12141,Guangzhou,Streptopelia orientalis,1,true
12141,Guangzhou,Treron sieboldii,1,false
8558,Tirupati,Columba livia,1,true
8558,Tirupati,Streptopelia decaocto,1,true
8558,Tirupati,Chalcophaps indica,1,false
8558,Tirupati,Treron phoenicopterus,1,false
8558,Tirupati,Ducula aenea,1,false
8558,Tirupati,Treron affinis,1,false
8558,Tirupati,Treron bicinctus,1,false
8558,Tirupati,Spilopelia suratensis,1,false
8558,Tirupati,Spilopelia senegalensis,1,false
111,Chihuahua,Columbina inca,1,true
111,Chihuahua,Zenaida macroura,1,true
112,Aguascalientes,Columbina passerina,1,false
112,Aguascalientes,Columbina inca,1,true
112,Aguascalientes,Zenaida asiatica,1,true
112,Aguascalientes,Patagioenas fasciata,1,false
112,Aguascalientes,Zenaida macroura,1,true
624,Bogota,Columbina passerina,1,false
624,Bogota,Columbina talpacoti,1,false
624,Bogota,Geotrygon montana,1,false
624,Bogota,Columbina minuta,1,false
624,Bogota,Leptotila verreauxi,1,false
624,Bogota,Patagioenas cayennensis,1,false
624,Bogota,Patagioenas plumbea,1,false
624,Bogota,Zenaida auriculata,1,true
624,Bogota,Zentrygon linearis,1,false
880,Toronto,Zenaida macroura,1,true
369,Managua,Columbina passerina,1,false
369,Managua,Claravis pretiosa,1,false
369,Managua,Columbina inca,1,true
369,Managua,Columbina talpacoti,1,true
369,Managua,Zenaida asiatica,1,true
369,Managua,Leptotila verreauxi,1,true
369,Managua,Patagioenas flavirostris,1,true
6770,Surat,Columba livia,1,true
6770,Surat,Streptopelia decaocto,1,false
6770,Surat,Streptopelia tranquebarica,1,false
6770,Surat,Treron phoenicopterus,1,false
6770,Surat,Spilopelia suratensis,1,false
6770,Surat,Spilopelia senegalensis,1,false
10354,Chengdu,Streptopelia tranquebarica,1,false
10354,Chengdu,Columba rupestris,1,false
10354,Chengdu,Spilopelia chinensis,1,false
10354,Chengdu,Streptopelia orientalis,1,false
627,Louisville,Zenaida macroura,1,true
8819,Kathmandu,Columba livia,1,true
8819,Kathmandu,Streptopelia decaocto,1,true
8819,Kathmandu,Chalcophaps indica,1,false
8819,Kathmandu,Treron phoenicopterus,1,false
8819,Kathmandu,Columba hodgsonii,1,false
8819,Kathmandu,Columba leuconota,1,false
8819,Kathmandu,Columba pulchricollis,1,false
8819,Kathmandu,Treron apicauda,1,false
8819,Kathmandu,Macropygia unchall,1,false
8819,Kathmandu,Streptopelia orientalis,1,true
8819,Kathmandu,Treron sphenurus,1,false
8819,Kathmandu,Treron bicinctus,1,false
8819,Kathmandu,Treron curvirostra,1,false
8819,Kathmandu,Spilopelia suratensis,1,false
8819,Kathmandu,Spilopelia senegalensis,1,false
116,Morelia,Columbina inca,1,true
116,Morelia,Zenaida asiatica,1,false
116,Morelia,Leptotila verreauxi,1,false
116,Morelia,Patagioenas fasciata,1,false
116,Morelia,Zenaida macroura,1,false
8052,Hyderabad,Columba livia,1,true
8052,Hyderabad,Streptopelia decaocto,1,false
8052,Hyderabad,Streptopelia tranquebarica,1,false
8052,Hyderabad,Treron phoenicopterus,1,false
8052,Hyderabad,Spilopelia suratensis,1,false
8052,Hyderabad,Spilopelia senegalensis,1,false
629,Barranquilla,Columbina passerina,1,true
629,Barranquilla,Claravis pretiosa,1,false
629,Barranquilla,Columbina talpacoti,1,true
629,Barranquilla,Geotrygon montana,1,false
629,Barranquilla,Patagioenas speciosa,1,false
629,Barranquilla,Columbina minuta,1,true
629,Barranquilla,Leptotila verreauxi,1,true
629,Barranquilla,Patagioenas cayennensis,1,false
629,Barranquilla,Patagioenas corensis,1,false
629,Barranquilla,Zenaida auriculata,1,true
885,Baltimore,Zenaida macroura,1,true
8565,Raipur,Columba livia,1,true
8565,Raipur,Streptopelia decaocto,1,true
8565,Raipur,Streptopelia tranquebarica,1,false
8565,Raipur,Treron phoenicopterus,1,false
8565,Raipur,Ducula aenea,1,false
8565,Raipur,Streptopelia orientalis,1,false
8565,Raipur,Treron bicinctus,1,false
8565,Raipur,Spilopelia suratensis,1,false
8565,Raipur,Spilopelia senegalensis,1,false
7542,Mangaluru,Columba livia,1,true
7542,Mangaluru,Streptopelia decaocto,1,false
7542,Mangaluru,Chalcophaps indica,1,false
7542,Mangaluru,Streptopelia tranquebarica,1,false
7542,Mangaluru,Treron phoenicopterus,1,true
7542,Mangaluru,Ducula aenea,1,false
7542,Mangaluru,Ducula cuprea,1,false
7542,Mangaluru,Treron affinis,1,false
7542,Mangaluru,Treron bicinctus,1,false
7542,Mangaluru,Spilopelia suratensis,1,false
1143,Montevideo,Columbina picui,1,true
1143,Montevideo,Leptotila verreauxi,1,true
1143,Montevideo,Patagioenas maculosa,1,false
1143,Montevideo,Patagioenas picazuro,1,true
1143,Montevideo,Zenaida auriculata,1,true
1912,Accra,Columba iriditorques,1,false
1912,Accra,Streptopelia semitorquata,1,true
1912,Accra,Treron calvus,1,false
1912,Accra,Turtur tympanistria,1,false
1912,Accra,Turtur afer,1,true
1912,Accra,Turtur brehmeri,1,false
1912,Accra,Columba unicincta,1,false
889,La Serena,Columbina picui,1,true
889,La Serena,Metriopelia melanoptera,1,false
889,La Serena,Zenaida auriculata,1,true
889,La Serena,Zenaida meloda,1,true
889,La Serena,Patagioenas araucana,1,false
2937,Prague,Columba livia,1,true
2937,Prague,Streptopelia decaocto,1,true
1146,Mar del Plata,Columbina picui,1,false
1146,Mar del Plata,Patagioenas maculosa,1,true
1146,Mar del Plata,Patagioenas picazuro,1,true
1146,Mar del Plata,Zenaida auriculata,1,true
6779,Vadodara,Columba livia,1,true
6779,Vadodara,Streptopelia decaocto,1,true
6779,Vadodara,Streptopelia tranquebarica,1,false
6779,Vadodara,Treron phoenicopterus,1,true
6779,Vadodara,Spilopelia suratensis,1,false
6779,Vadodara,Spilopelia senegalensis,1,false
1916,Alacant / Alicante,Columba livia,1,true
1916,Alacant / Alicante,Streptopelia decaocto,1,true
1916,Alacant / Alicante,Columba oenas,1,false
1916,Alacant / Alicante,Columba palumbus,1,true
5244,Dar es Salaam,Streptopelia semitorquata,1,true
5244,Dar es Salaam,Turtur chalcospilos,1,false
5244,Dar es Salaam,Turtur tympanistria,1,false
5244,Dar es Salaam,Turtur afer,1,false
5244,Dar es Salaam,Treron delalandii,1,false
5244,Dar es Salaam,Spilopelia senegalensis,1,false
5244,Dar es Salaam,Streptopelia capicola,1,false
7292,Jalgaon,Columba livia,1,true
7292,Jalgaon,Streptopelia decaocto,1,false
7292,Jalgaon,Streptopelia tranquebarica,1,false
7292,Jalgaon,Treron phoenicopterus,1,false
7292,Jalgaon,Spilopelia suratensis,1,false
7292,Jalgaon,Spilopelia senegalensis,1,false
3709,Pretoria,Oena capensis,1,false
3709,Pretoria,Columba arquatrix,1,false
3709,Pretoria,Streptopelia semitorquata,1,true
3709,Pretoria,Turtur chalcospilos,1,false
3709,Pretoria,Columba guinea,1,true
3709,Pretoria,Spilopelia senegalensis,1,false
3709,Pretoria,Streptopelia capicola,1,true
9341,Dhanbad,Columba livia,1,true
9341,Dhanbad,Streptopelia decaocto,1,true
9341,Dhanbad,Streptopelia tranquebarica,1,false
9341,Dhanbad,Treron phoenicopterus,1,true
9341,Dhanbad,Ducula aenea,1,false
9341,Dhanbad,Treron bicinctus,1,false
9341,Dhanbad,Spilopelia suratensis,1,false
9341,Dhanbad,Spilopelia senegalensis,1,false
1406,Vila Velha,Claravis pretiosa,1,false
1406,Vila Velha,Columbina talpacoti,1,true
1406,Vila Velha,Geotrygon montana,1,false
1406,Vila Velha,Paraclaravis geoffroyi,1,false
1406,Vila Velha,Paraclaravis geoffroyi,1,false
1406,Vila Velha,Columbina minuta,1,false
1406,Vila Velha,Leptotila rufaxilla,1,false
1406,Vila Velha,Leptotila verreauxi,1,false
1406,Vila Velha,Patagioenas cayennensis,1,false
1406,Vila Velha,Patagioenas plumbea,1,false
1406,Vila Velha,Patagioenas speciosa,1,false
1406,Vila Velha,Zenaida auriculata,1,false
1406,Vila Velha,Geotrygon violacea,1,false
1918,Valencia,Columba livia,1,true
1918,Valencia,Streptopelia decaocto,1,true
1918,Valencia,Columba oenas,1,false
1918,Valencia,Columba palumbus,1,true
11134,Ipoh,Chalcophaps indica,1,false
11134,Ipoh,Treron vernans,1,true
11134,Ipoh,Ducula aenea,1,false
11134,Ipoh,Ducula badia,1,false
11134,Ipoh,Geopelia striata,1,true
11134,Ipoh,Ramphiculus jambu,1,false
11134,Ipoh,Spilopelia chinensis,1,false
11134,Ipoh,Treron fulvicollis,1,false
11134,Ipoh,Treron capellei,1,false
11134,Ipoh,Treron curvirostra,1,false
11134,Ipoh,Treron olax,1,false
11134,Ipoh,Macropygia ruficeps,1,false
639,Chicago,Zenaida macroura,1,true
895,Buffalo,Zenaida macroura,1,true
1663,Dublin,Columba livia,1,true
1663,Dublin,Streptopelia decaocto,1,true
1663,Dublin,Columba oenas,1,false
1663,Dublin,Columba palumbus,1,true
1919,London,Columba livia,1,true
1919,London,Streptopelia decaocto,1,true
1919,London,Columba oenas,1,true
1919,London,Columba palumbus,1,true
13183,Auckland,Columba livia,1,true
13183,Auckland,Hemiphaga novaeseelandiae,1,true
13183,Auckland,Spilopelia chinensis,1,false
13183,Auckland,Streptopelia roseogrisea,1,false
640,Joliet,Zenaida macroura,1,true
2176,Amsterdam,Columba livia,1,true
2176,Amsterdam,Streptopelia decaocto,1,true
2176,Amsterdam,Columba oenas,1,true
2176,Amsterdam,Columba palumbus,1,true
385,Wichita,Zenaida macroura,1,true
2433,Wiesbaden,Columba livia,1,true
2433,Wiesbaden,Streptopelia decaocto,1,true
2433,Wiesbaden,Columba palumbus,1,true
2689,Gothenburg,Columba livia,1,true
2689,Gothenburg,Streptopelia decaocto,1,false
2689,Gothenburg,Columba palumbus,1,true
642,Madison,Zenaida macroura,1,true
387,Tulsa,Zenaida macroura,1,true
3203,Budapest,Columba livia,1,true
3203,Budapest,Streptopelia decaocto,1,true
7555,Vijayapura,Columba livia,1,true
7555,Vijayapura,Streptopelia decaocto,1,true
7555,Vijayapura,Streptopelia tranquebarica,1,false
7555,Vijayapura,Treron phoenicopterus,1,false
7555,Vijayapura,Spilopelia suratensis,1,false
7555,Vijayapura,Spilopelia senegalensis,1,false
1412,Fortaleza,Columbina passerina,1,false
1412,Fortaleza,Claravis pretiosa,1,false
1412,Fortaleza,Columbina talpacoti,1,true
1412,Fortaleza,Geotrygon montana,1,false
1412,Fortaleza,Columbina minuta,1,false
1412,Fortaleza,Columbina picui,1,false
1412,Fortaleza,Columbina squammata,1,true
1412,Fortaleza,Leptotila rufaxilla,1,false
1412,Fortaleza,Leptotila verreauxi,1,false
1412,Fortaleza,Patagioenas cayennensis,1,false
1412,Fortaleza,Zenaida auriculata,1,false
902,Cochabamba,Columbina picui,1,true
902,Cochabamba,Leptotila rufaxilla,1,false
902,Cochabamba,Metriopelia aymara,1,false
902,Cochabamba,Metriopelia ceciliae,1,true
902,Cochabamba,Metriopelia melanoptera,1,false
902,Cochabamba,Patagioenas albilinea,1,false
902,Cochabamba,Patagioenas albipennis,1,false
902,Cochabamba,Zenaida auriculata,1,true
902,Cochabamba,Zentrygon frenata,1,false
8070,Coimbatore,Columba livia,1,true
8070,Coimbatore,Streptopelia decaocto,1,true
8070,Coimbatore,Chalcophaps indica,1,false
8070,Coimbatore,Treron phoenicopterus,1,false
8070,Coimbatore,Columba elphinstonii,1,false
8070,Coimbatore,Ducula cuprea,1,false
8070,Coimbatore,Streptopelia orientalis,1,false
8070,Coimbatore,Treron affinis,1,false
8070,Coimbatore,Treron bicinctus,1,false
8070,Coimbatore,Spilopelia suratensis,1,false
8070,Coimbatore,Spilopelia senegalensis,1,false
903,Philadelphia,Zenaida macroura,1,true
5767,Tehran,Columba livia,1,true
5767,Tehran,Streptopelia decaocto,1,true
5767,Tehran,Columba oenas,1,false
5767,Tehran,Spilopelia senegalensis,1,false
10119,Dimapur,Columba punicea,1,false
10119,Dimapur,Treron phayrei,1,false
10119,Dimapur,Streptopelia decaocto,1,false
10119,Dimapur,Chalcophaps indica,1,false
10119,Dimapur,Streptopelia tranquebarica,1,false
10119,Dimapur,Treron phoenicopterus,1,false
10119,Dimapur,Columba pulchricollis,1,false
10119,Dimapur,Ducula aenea,1,false
10119,Dimapur,Ducula badia,1,false
10119,Dimapur,Treron apicauda,1,false
10119,Dimapur,Macropygia unchall,1,false
10119,Dimapur,Spilopelia chinensis,1,false
10119,Dimapur,Streptopelia orientalis,1,false
10119,Dimapur,Treron bicinctus,1,false
10119,Dimapur,Treron curvirostra,1,false
12935,Naha,Columba janthina,1,false
12935,Naha,Streptopelia orientalis,1,true
12935,Naha,Treron sieboldii,1,false
12935,Naha,Treron permagnus,1,false
904,Oshawa,Zenaida macroura,1,true
1417,Feira de Santana,Columbina passerina,1,false
1417,Feira de Santana,Claravis pretiosa,1,false
1417,Feira de Santana,Columbina talpacoti,1,true
1417,Feira de Santana,Geotrygon montana,1,false
1417,Feira de Santana,Columbina minuta,1,false
1417,Feira de Santana,Columbina squammata,1,false
1417,Feira de Santana,Leptotila rufaxilla,1,false
1417,Feira de Santana,Leptotila verreauxi,1,false
1417,Feira de Santana,Patagioenas cayennensis,1,false
1417,Feira de Santana,Zenaida auriculata,1,false
4489,Mwanza,Streptopelia semitorquata,1,true
4489,Mwanza,Treron calvus,1,false
4489,Mwanza,Turtur chalcospilos,1,false
4489,Mwanza,Turtur tympanistria,1,false
4489,Mwanza,Columba guinea,1,true
4489,Mwanza,Spilopelia senegalensis,1,false
4489,Mwanza,Streptopelia capicola,1,true
5513,Yekaterinburg,Columba livia,1,true
394,San José,Columbina passerina,1,false
394,San José,Claravis pretiosa,1,false
394,San José,Columbina inca,1,true
394,San José,Columbina talpacoti,1,false
394,San José,Zenaida asiatica,1,true
394,San José,Paraclaravis mondetoura,1,false
394,San José,Leptotila cassinii,1,false
394,San José,Leptotila verreauxi,1,true
394,San José,Patagioenas albilinea,1,false
394,San José,Patagioenas flavirostris,1,true
394,San José,Patagioenas subvinacea,1,false
394,San José,Zenaida macroura,1,false
394,San José,Zentrygon chiriquensis,1,false
394,San José,Zentrygon costaricensis,1,false
650,Villavicencio,Columbina passerina,1,false
650,Villavicencio,Claravis pretiosa,1,false
650,Villavicencio,Columbina talpacoti,1,true
650,Villavicencio,Geotrygon montana,1,false
650,Villavicencio,Patagioenas speciosa,1,false
650,Villavicencio,Columbina minuta,1,false
650,Villavicencio,Columbina squammata,1,false
650,Villavicencio,Leptotila rufaxilla,1,false
650,Villavicencio,Leptotila verreauxi,1,false
650,Villavicencio,Patagioenas cayennensis,1,true
650,Villavicencio,Patagioenas plumbea,1,false
650,Villavicencio,Zenaida auriculata,1,false
906,Viña del Mar [Valparaíso],Columbina picui,1,false
906,Viña del Mar [Valparaíso],Metriopelia melanoptera,1,false
906,Viña del Mar [Valparaíso],Zenaida auriculata,1,true
906,Viña del Mar [Valparaíso],Patagioenas araucana,1,true
139,Seattle,Zenaida macroura,1,false
907,Río Piedras [San Juan],Columbina passerina,1,true
907,Río Piedras [San Juan],Geotrygon montana,1,false
907,Río Piedras [San Juan],Zenaida asiatica,1,true
907,Río Piedras [San Juan],Geotrygon chrysia,1,false
907,Río Piedras [San Juan],Geotrygon mystacea,1,false
907,Río Piedras [San Juan],Patagioenas inornata,1,false
907,Río Piedras [San Juan],Patagioenas leucocephala,1,true
907,Río Piedras [San Juan],Patagioenas squamosa,1,true
907,Río Piedras [San Juan],Zenaida aurita,1,true
907,Río Piedras [San Juan],Zenaida macroura,1,false
907,Río Piedras [San Juan],Streptopelia roseogrisea,1,false
8331,Salem,Columba livia,1,true
8331,Salem,Streptopelia decaocto,1,false
8331,Salem,Chalcophaps indica,1,false
8331,Salem,Treron phoenicopterus,1,false
8331,Salem,Treron bicinctus,1,false
8331,Salem,Spilopelia suratensis,1,false
8331,Salem,Spilopelia senegalensis,1,false
140,Querétaro,Columbina passerina,1,false
140,Querétaro,Columbina inca,1,true
140,Querétaro,Zenaida asiatica,1,true
140,Querétaro,Patagioenas fasciata,1,false
140,Querétaro,Zenaida macroura,1,true
396,Cancún,Columbina passerina,1,false
396,Cancún,Claravis pretiosa,1,false
396,Cancún,Columbina talpacoti,1,true
396,Cancún,Patagioenas speciosa,1,false
396,Cancún,Zenaida asiatica,1,true
396,Cancún,Leptotila verreauxi,1,false
396,Cancún,Patagioenas flavirostris,1,true
396,Cancún,Patagioenas leucocephala,1,false
396,Cancún,Zenaida aurita,1,false
396,Cancún,Leptotila jamaicensis,1,false
7308,Agra,Columba livia,1,true
7308,Agra,Streptopelia decaocto,1,true
7308,Agra,Streptopelia tranquebarica,1,false
7308,Agra,Treron phoenicopterus,1,true
7308,Agra,Spilopelia suratensis,1,false
7308,Agra,Spilopelia senegalensis,1,false
2190,Utrecht,Columba livia,1,true
2190,Utrecht,Streptopelia decaocto,1,true
2190,Utrecht,Columba oenas,1,false
2190,Utrecht,Columba palumbus,1,true
4238,Maputo,Oena capensis,1,false
4238,Maputo,Streptopelia semitorquata,1,true
4238,Maputo,Turtur chalcospilos,1,false
4238,Maputo,Turtur tympanistria,1,false
4238,Maputo,Aplopelia larvata,1,false
4238,Maputo,Treron delalandii,1,false
4238,Maputo,Spilopelia senegalensis,1,false
4238,Maputo,Streptopelia capicola,1,false
7310,Aurangabad,Columba livia,1,true
7310,Aurangabad,Streptopelia decaocto,1,false
7310,Aurangabad,Streptopelia tranquebarica,1,false
7310,Aurangabad,Treron phoenicopterus,1,false
7310,Aurangabad,Spilopelia suratensis,1,false
7310,Aurangabad,Spilopelia senegalensis,1,false
143,Ciudad Juárez,Columbina inca,1,true
143,Ciudad Juárez,Zenaida asiatica,1,true
143,Ciudad Juárez,Patagioenas fasciata,1,false
143,Ciudad Juárez,Zenaida macroura,1,true
399,Baton Rouge,Columbina passerina,1,false
399,Baton Rouge,Zenaida macroura,1,true
655,Indianapolis,Zenaida macroura,1,true
1167,Londrina,Claravis pretiosa,1,false
1167,Londrina,Columbina talpacoti,1,true
1167,Londrina,Geotrygon montana,1,false
1167,Londrina,Columbina minuta,1,false
1167,Londrina,Columbina squammata,1,false
1167,Londrina,Leptotila rufaxilla,1,false
1167,Londrina,Leptotila verreauxi,1,true
1167,Londrina,Patagioenas cayennensis,1,false
1167,Londrina,Patagioenas maculosa,1,false
1167,Londrina,Patagioenas picazuro,1,true
1167,Londrina,Patagioenas plumbea,1,false
1167,Londrina,Patagioenas speciosa,1,false
1167,Londrina,Zenaida auriculata,1,true
1167,Londrina,Geotrygon violacea,1,false
144,San Luis Potosí,Columbina passerina,1,false
144,San Luis Potosí,Columbina inca,1,true
144,San Luis Potosí,Zenaida asiatica,1,true
144,San Luis Potosí,Zenaida macroura,1,false
1936,Brighton,Columba livia,1,true
1936,Brighton,Streptopelia decaocto,1,true
1936,Brighton,Columba oenas,1,false
1936,Brighton,Columba palumbus,1,true
2448,Bremen,Columba livia,1,true
2448,Bremen,Streptopelia decaocto,1,false
2448,Bremen,Columba palumbus,1,true
3216,Krakow,Columba livia,1,true
3216,Krakow,Streptopelia decaocto,1,true
7824,Guruvayur,Columba livia,1,true
7824,Guruvayur,Streptopelia decaocto,1,false
7824,Guruvayur,Chalcophaps indica,1,false
7824,Guruvayur,Treron phoenicopterus,1,false
7824,Guruvayur,Ducula aenea,1,false
7824,Guruvayur,Ducula cuprea,1,false
7824,Guruvayur,Treron affinis,1,false
7824,Guruvayur,Treron bicinctus,1,false
7824,Guruvayur,Spilopelia suratensis,1,false
11920,Jakarta,Chalcophaps indica,1,false
11920,Jakarta,Ptilinopus melanospilus,1,true
11920,Jakarta,Treron vernans,1,true
11920,Jakarta,Ducula bicolor,1,false
11920,Jakarta,Ducula aenea,1,false
11920,Jakarta,Ducula badia,1,false
11920,Jakarta,Ducula lacernulata,1,false
11920,Jakarta,Geopelia striata,1,true
11920,Jakarta,Macropygia emiliana,1,false
11920,Jakarta,Macropygia unchall,1,false
11920,Jakarta,Ptilinopus porphyreus,1,false
11920,Jakarta,Ramphiculus jambu,1,false
11920,Jakarta,Spilopelia chinensis,1,false
11920,Jakarta,Streptopelia bitorquata,1,true
11920,Jakarta,Streptopelia tranquebarica,1,false
11920,Jakarta,Treron griseicauda,1,true
11920,Jakarta,Treron sphenurus,1,false
11920,Jakarta,Treron bicinctus,1,false
11920,Jakarta,Treron olax,1,false
11920,Jakarta,Treron oxyurus,1,false
11920,Jakarta,Macropygia ruficeps,1,false
6545,Jammu,Columba livia,1,true
6545,Jammu,Streptopelia decaocto,1,true
6545,Jammu,Treron phoenicopterus,1,false
6545,Jammu,Columba palumbus,1,false
6545,Jammu,Spilopelia senegalensis,1,false
7569,Manjeshwar,Columba livia,1,true
7569,Manjeshwar,Streptopelia decaocto,1,false
7569,Manjeshwar,Chalcophaps indica,1,false
7569,Manjeshwar,Streptopelia tranquebarica,1,false
7569,Manjeshwar,Treron phoenicopterus,1,false
7569,Manjeshwar,Ducula aenea,1,false
7569,Manjeshwar,Ducula cuprea,1,false
7569,Manjeshwar,Treron affinis,1,false
7569,Manjeshwar,Treron bicinctus,1,false
7569,Manjeshwar,Spilopelia suratensis,1,false
402,New Orleans,Columbina passerina,1,false
402,New Orleans,Zenaida macroura,1,true
658,Santa Marta,Columbina passerina,1,false
658,Santa Marta,Claravis pretiosa,1,false
658,Santa Marta,Columbina talpacoti,1,true
658,Santa Marta,Geotrygon montana,1,false
658,Santa Marta,Patagioenas speciosa,1,false
658,Santa Marta,Columbina minuta,1,false
658,Santa Marta,Columbina squammata,1,true
658,Santa Marta,Leptotila verreauxi,1,true
658,Santa Marta,Patagioenas cayennensis,1,false
658,Santa Marta,Patagioenas corensis,1,false
658,Santa Marta,Zenaida auriculata,1,false
1170,Belém,Columbina passerina,1,true
1170,Belém,Claravis pretiosa,1,false
1170,Belém,Columbina talpacoti,1,false
1170,Belém,Geotrygon montana,1,false
1170,Belém,Patagioenas speciosa,1,false
1170,Belém,Leptotila rufaxilla,1,false
1170,Belém,Leptotila verreauxi,1,false
1170,Belém,Patagioenas cayennensis,1,true
1170,Belém,Patagioenas plumbea,1,false
1170,Belém,Patagioenas subvinacea,1,false
1170,Belém,Zenaida auriculata,1,false
1170,Belém,Geotrygon violacea,1,false
1426,Salvador,Columbina passerina,1,false
1426,Salvador,Claravis pretiosa,1,false
1426,Salvador,Columbina talpacoti,1,true
1426,Salvador,Geotrygon montana,1,false
1426,Salvador,Columbina minuta,1,false
1426,Salvador,Columbina squammata,1,true
1426,Salvador,Leptotila rufaxilla,1,false
1426,Salvador,Leptotila verreauxi,1,false
1426,Salvador,Patagioenas cayennensis,1,false
1426,Salvador,Patagioenas speciosa,1,false
1426,Salvador,Zenaida auriculata,1,false
1426,Salvador,Geotrygon violacea,1,false
915,Rochester,Zenaida macroura,1,true
6803,Chandigarh,Columba livia,1,true
6803,Chandigarh,Streptopelia decaocto,1,true
6803,Chandigarh,Streptopelia tranquebarica,1,false
6803,Chandigarh,Treron phoenicopterus,1,true
6803,Chandigarh,Spilopelia suratensis,1,false
6803,Chandigarh,Spilopelia senegalensis,1,false
1684,Málaga,Columba livia,1,true
