system:index,biome_id,biome_name,city_id,eco_id,eco_name,nnh_id,nnh_name,realm,.geo
000000000000000009f1_000100000000000000e2,1.0,Tropical & Subtropical Moist Broadleaf Forests,862,456,Cordillera La Costa montane forests,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb9_0000000000000000017d,2.0,Tropical & Subtropical Dry Broadleaf Forests,13031,166,Timor and Wetar deciduous forests,3,Nature Could Recover,Australasia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cba_0000000000000000017d,2.0,Tropical & Subtropical Dry Broadleaf Forests,13068,166,Timor and Wetar deciduous forests,3,Nature Could Recover,Australasia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000123e_00000000000000000136,1.0,Tropical & Subtropical Moist Broadleaf Forests,10684,284,Tenasserim-South Thailand semi-evergreen rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000123e_00000000000000000199,14.0,Mangroves,10684,321,Myanmar Coast mangroves,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000123f_00000000000000000136,1.0,Tropical & Subtropical Moist Broadleaf Forests,10994,284,Tenasserim-South Thailand semi-evergreen rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001240_00000000000000000192,1.0,Tropical & Subtropical Moist Broadleaf Forests,11000,265,Peninsular Malaysian rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001241_00000000000000000192,1.0,Tropical & Subtropical Moist Broadleaf Forests,11026,265,Peninsular Malaysian rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001242_0000000000000000018f,1.0,Tropical & Subtropical Moist Broadleaf Forests,11050,278,Sumatran lowland rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001242_00000000000000000193,1.0,Tropical & Subtropical Moist Broadleaf Forests,11050,279,Sumatran montane rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001243_00000000000000000192,1.0,Tropical & Subtropical Moist Broadleaf Forests,11134,265,Peninsular Malaysian rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001244_000000000000000000ab,1.0,Tropical & Subtropical Moist Broadleaf Forests,11197,264,Peninsular Malaysian peat swamp forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001244_00000000000000000192,1.0,Tropical & Subtropical Moist Broadleaf Forests,11197,265,Peninsular Malaysian rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001245_00000000000000000192,1.0,Tropical & Subtropical Moist Broadleaf Forests,11277,265,Peninsular Malaysian rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001246_00000000000000000192,1.0,Tropical & Subtropical Moist Broadleaf Forests,11322,265,Peninsular Malaysian rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001247_00000000000000000192,1.0,Tropical & Subtropical Moist Broadleaf Forests,11554,265,Peninsular Malaysian rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001248_00000000000000000187,1.0,Tropical & Subtropical Moist Broadleaf Forests,12511,219,Borneo lowland rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001248_0000000000000000018b,1.0,Tropical & Subtropical Moist Broadleaf Forests,12511,221,Borneo peat swamp forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001249_00000000000000000187,1.0,Tropical & Subtropical Moist Broadleaf Forests,12784,219,Borneo lowland rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001249_0000000000000000018a,14.0,Mangroves,12784,322,Sunda Shelf mangroves,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d13_0000000000000000017d,2.0,Tropical & Subtropical Dry Broadleaf Forests,13031,166,Timor and Wetar deciduous forests,3,Nature Could Recover,Australasia,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d14_0000000000000000017d,2.0,Tropical & Subtropical Dry Broadleaf Forests,13068,166,Timor and Wetar deciduous forests,3,Nature Could Recover,Australasia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136c_000000000000000000f4,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3060,35,Angolan scarp savanna and woodlands,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136d_00000000000000000152,12.0,"Mediterranean Forests, Woodlands & Scrub",3516,88,Albany thickets,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136d_00000000000000000155,12.0,"Mediterranean Forests, Woodlands & Scrub",3516,89,Fynbos shrubland,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136d_00000000000000000156,12.0,"Mediterranean Forests, Woodlands & Scrub",3516,89,Fynbos shrubland,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136e_0000000000000000015f,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3709,38,Central bushveld,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136e_0000000000000000015e,10.0,Montane Grasslands & Shrublands,3709,81,Highveld grasslands,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136f_0000000000000000009d,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3810,66,Zambezian-Limpopo mixed woodlands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136f_0000000000000000007b,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3810,42,Dry miombo woodlands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136f_00000000000000000080,9.0,Flooded Grasslands & Savannas,3810,76,Zambezian flooded grasslands,1,Half Protected,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001370_00000000000000000079,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3871,39,Central Zambezian wet miombo woodlands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001371_00000000000000000151,14.0,Mangroves,3880,116,Southern Africa mangroves,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001371_0000000000000000012f,1.0,Tropical & Subtropical Moist Broadleaf Forests,3880,16,Kwazulu Natal-Cape coastal forests,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001371_00000000000000000162,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3880,40,Drakensberg Escarpment savanna and thicket,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001372_000000000000000000e5,1.0,Tropical & Subtropical Moist Broadleaf Forests,4066,1,Albertine Rift montane forests,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001373_000000000000000000ef,1.0,Tropical & Subtropical Moist Broadleaf Forests,4093,1,Albertine Rift montane forests,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001374_00000000000000000078,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4135,39,Central Zambezian wet miombo woodlands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001375_0000000000000000009a,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4187,42,Dry miombo woodlands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001376_000000000000000000e6,1.0,Tropical & Subtropical Moist Broadleaf Forests,4189,1,Albertine Rift montane forests,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001376_000000000000000000f2,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4189,61,Victoria Basin forest-savanna,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001377_00000000000000000161,1.0,Tropical & Subtropical Moist Broadleaf Forests,4238,19,Maputaland coastal forests and woodlands,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001378_000000000000000000f1,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4489,42,Dry miombo woodlands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001379_0000000000000000009d,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4514,66,Zambezian-Limpopo mixed woodlands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001379_0000000000000000009a,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4514,42,Dry miombo woodlands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137a_0000000000000000009e,10.0,Montane Grasslands & Shrublands,4517,87,Southern Rift Montane forest-grassland,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137a_00000000000000000096,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4517,39,Central Zambezian wet miombo woodlands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137b_0000000000000000009a,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4578,42,Dry miombo woodlands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137c_00000000000000000123,1.0,Tropical & Subtropical Moist Broadleaf Forests,4822,8,East African montane forests,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137c_0000000000000000008c,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4822,57,Southern Acacia-Commiphora bushlands and thickets,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137d_00000000000000000123,1.0,Tropical & Subtropical Moist Broadleaf Forests,4830,8,East African montane forests,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137d_00000000000000000088,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4830,51,Northern Acacia-Commiphora bushlands and thickets,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137d_0000000000000000008c,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4830,57,Southern Acacia-Commiphora bushlands and thickets,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137e_00000000000000000069,13.0,Deserts & Xeric Shrublands,5147,92,Djibouti xeric shrublands,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137f_0000000000000000008a,14.0,Mangroves,5244,112,East African mangroves,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137f_0000000000000000008b,1.0,Tropical & Subtropical Moist Broadleaf Forests,5244,25,Northern Swahili coastal forests,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001380_0000000000000000008b,1.0,Tropical & Subtropical Moist Broadleaf Forests,5284,25,Northern Swahili coastal forests,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001381_0000000000000000008a,14.0,Mangroves,5352,112,East African mangroves,3,Nature Could Recover,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001381_0000000000000000008b,1.0,Tropical & Subtropical Moist Broadleaf Forests,5352,25,Northern Swahili coastal forests,4,Nature Imperiled,Afrotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001508_00000000000000000145,2.0,Tropical & Subtropical Dry Broadleaf Forests,10443,291,Central Indochina dry forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001509_0000000000000000018f,1.0,Tropical & Subtropical Moist Broadleaf Forests,11050,278,Sumatran lowland rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001509_00000000000000000193,1.0,Tropical & Subtropical Moist Broadleaf Forests,11050,279,Sumatran montane rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150a_00000000000000000192,1.0,Tropical & Subtropical Moist Broadleaf Forests,11134,265,Peninsular Malaysian rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150b_000000000000000000a5,1.0,Tropical & Subtropical Moist Broadleaf Forests,11194,266,Red River freshwater swamp forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150b_000000000000000000a6,1.0,Tropical & Subtropical Moist Broadleaf Forests,11194,268,South China-Vietnam subtropical evergreen forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150c_000000000000000000ab,1.0,Tropical & Subtropical Moist Broadleaf Forests,11197,264,Peninsular Malaysian peat swamp forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150c_00000000000000000192,1.0,Tropical & Subtropical Moist Broadleaf Forests,11197,265,Peninsular Malaysian rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150d_00000000000000000197,1.0,Tropical & Subtropical Moist Broadleaf Forests,11920,288,Western Java montane rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150d_00000000000000000196,1.0,Tropical & Subtropical Moist Broadleaf Forests,11920,289,Western Java rain forests,3,Nature Could Recover,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150e_00000000000000000197,1.0,Tropical & Subtropical Moist Broadleaf Forests,12102,288,Western Java montane rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150f_00000000000000000197,1.0,Tropical & Subtropical Moist Broadleaf Forests,12440,288,Western Java montane rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150f_00000000000000000196,1.0,Tropical & Subtropical Moist Broadleaf Forests,12440,289,Western Java rain forests,3,Nature Could Recover,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150f_00000000000000000188,1.0,Tropical & Subtropical Moist Broadleaf Forests,12440,230,Eastern Java-Bali rain forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001510_00000000000000000197,1.0,Tropical & Subtropical Moist Broadleaf Forests,12471,288,Western Java montane rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001510_00000000000000000196,1.0,Tropical & Subtropical Moist Broadleaf Forests,12471,289,Western Java rain forests,3,Nature Could Recover,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001511_00000000000000000187,1.0,Tropical & Subtropical Moist Broadleaf Forests,12511,219,Borneo lowland rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001511_0000000000000000018b,1.0,Tropical & Subtropical Moist Broadleaf Forests,12511,221,Borneo peat swamp forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001512_00000000000000000189,1.0,Tropical & Subtropical Moist Broadleaf Forests,12663,229,Eastern Java-Bali montane rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001512_00000000000000000188,1.0,Tropical & Subtropical Moist Broadleaf Forests,12663,230,Eastern Java-Bali rain forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001513_00000000000000000189,1.0,Tropical & Subtropical Moist Broadleaf Forests,12760,229,Eastern Java-Bali montane rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
